Series Description,"Finance rate on consumer installment loans at commercial banks, new autos 48 month loan; not seasonally adjusted","Finance rate on consumer installment loans at commercial banks, new autos 60 month loan; not seasonally adjusted","Finance rate on personal loans at commercial banks, 24 month loan; not seasonally adjusted","Commercial bank interest rate on credit card plans, all accounts; not seasonally adjusted","Commercial bank interest rate on credit card plans, accounts assessed interest; not seasonally adjusted","New car average finance rate at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Weighted-average maturity of new car loans at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Loan-to-value ratio of new car loans at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Average amount financed for new car loans at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Average maturity of new car loans at finance companies, amount of finance weighted, not seasonally adjusted","Average finance rate of new car loans at finance companies, amount of finance weighted, not seasonally adjusted","Average amount financed for new car loans at finance companies, not seasonally adjusted","Percent change of total consumer credit, seasonally adjusted at an annual rate","Percent change of total revolving consumer credit, seasonally adjusted at an annual rate","Percent change of total nonrevolving consumer credit, seasonally adjusted at an annual rate","Total consumer credit owned and securitized, seasonally adjusted level","Revolving consumer credit owned and securitized, seasonally adjusted level","Nonrevolving consumer credit owned and securitized, seasonally adjusted level","Total consumer credit owned and securitized, not seasonally adjusted level","Total consumer loans owned by depository institutions, not seasonally adjusted level","Total consumer loans owned by commercial banks, not seasonally adjusted level (discontinued after February 2011)","Total consumer loans owned by savings institutions, not seasonally adjusted level (discontinued after February 2011)","Total consumer loans owned by finance companies, not seasonally adjusted level","Total consumer loans owned by credit unions, not seasonally adjusted level","Total consumer loans owned by federal government, not seasonally adjusted level","Total consumer loans owned by nonprofit and educational institutions, not seasonally adjusted level","Total consumer loans owned by nonfinancial business, not seasonally adjusted level","Securitized total consumer loans, not seasonally adjusted level","Revolving consumer credit owned and securitized, not seasonally adjusted level","Consumer revolving credit owned by depository institutions, not seasonally adjusted level","Consumer revolving credit owned by commercial banks, not seasonally adjusted level (discontinued after February 2011)","Consumer revolving credit owned by savings institutions, not seasonally adjusted level (discontinued after February 2011)","Consumer revolving credit owned by finance companies, not seasonally adjusted level","Consumer revolving credit owned by credit unions, not seasonally adjusted level","Consumer revolving credit owned by nonfinancial business, not seasonally adjusted level","Securitized consumer revolving credit, not seasonally adjusted level","Nonrevolving consumer credit owned and securitized, not seasonally adjusted level","Nonrevolving consumer loans owned by depository institutions, not seasonally adjusted level","Nonrevolving consumer loans owned by commercial banks, not seasonally adjusted level (discontinued after February 2011)","Nonrevolving consumer loans owned by savings institutions, not seasonally adjusted level (discontinued after February 2011)","Nonrevolving consumer loans owned by finance companies, not seasonally adjusted level","Nonrevolving consumer loans owned by credit unions, not seasonally adjusted level","Nonrevolving consumer loans owned by federal government, not seasonally adjusted level","Nonrevolving consumer loans owned by nonprofit and educational institutions, not seasonally adjusted level","Nonrevolving consumer loans owned by nonfinancial business, not seasonally adjusted level","Securitized consumer nonrevolving credit, not seasonally adjusted level","Student loans owned and securitized, not seasonally adjusted level","Motor vehicle loans owned and securitized, not seasonally adjusted level","Total consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Total consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Total consumer loans owned by depository institutions, not seasonally adjusted flow, monthly rate","Total consumer loans owned by commercial banks, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Total consumer loans owned by savings institutions, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Total consumer loans owned by finance companies, not seasonally adjusted flow, monthly rate","Total consumer loans owned by credit unions, not seasonally adjusted flow, monthly rate","Total consumer loans owned by federal government, not seasonally adjusted flow, monthly rate","Total consumer loans owned by nonprofit and educational institutions, not seasonally adjusted flow, monthly rate","Total consumer loans owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Securitized total consumer loans, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Consumer revolving credit owned by depository institutions, not seasonally adjusted flow, monthly rate","Consumer revolving credit owned by commercial banks, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Consumer revolving credit owned by savings institutions, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Consumer revolving credit owned by finance companies, not seasonally adjusted flow, monthly rate","Consumer revolving credit owned by credit unions, not seasonally adjusted flow, monthly rate","Consumer revolving credit owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Securitized consumer revolving credit, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by depository institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by commercial banks, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Nonrevolving consumer loans owned by savings institutions, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Nonrevolving consumer loans owned by finance companies, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by credit unions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by federal government, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by nonprofit and educational institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Securitized consumer nonrevolving credit, not seasonally adjusted flow, monthly rate","Student loans owned and securitized, not seasonally adjusted flow, monthly rate","Motor vehicle loans owned and securitized, not seasonally adjusted flow, monthly rate"
2007-03,ND,ND,ND,ND,ND,4.22,60.42,94.68,27736.07,,,,6.99,6.57,7.24,2484433.18,938463.58,1545969.6,2440172.32,818733.99,724152.98,94581,534234.33,232177.25,112176.9,77801.98,47814.95,617232.92,892673.32,340777.99,299164.98,41613,65980.49,26612,27618.4,431684.45,1547499,477956,424988,52968,468253.84,205565.25,112176.9,77801.98,20196.56,185548.47,544988.54,780933.91,14383.26,5107.78,9275.48,-1090.81,-1047.43,-2684.75,1637.32,3832.31,-533.26,-136.66,987.43,61.33,-4254.52,-5190.12,-1139.43,-3222.88,2083.44,-2817.98,-128,153.76,-1258.47,4099.31,92.01,538.13,-446.12,6650.28,-405.26,-136.66,987.43,-92.43,-2996.05,7868.68,-1347.07
2007-04,ND,ND,ND,ND,ND,4.88,60.93,95.71,27803.79,,,,4.49,3.74,4.95,2493729.77,941386.51,1552343.26,2449781.84,826248.62,730742.31,95506.31,537988.6,233335.32,111919.36,77788.97,48443.19,614057.78,898633.41,346427.42,304646.92,41780.5,66567.02,26998,28323.81,430317.15,1551148.43,479821.2,426095.39,53725.81,471421.57,206337.32,111919.36,77788.97,20119.38,183740.62,ND,ND,9296.59,2922.93,6373.66,9609.52,7514.63,6589.32,925.31,3754.26,1158.07,-257.54,-13,628.24,-3175.14,5960.09,5649.43,5481.93,167.5,586.53,386,705.42,-1367.29,3649.43,1865.2,1107.39,757.81,3167.73,772.07,-257.54,-13,-77.18,-1807.85,ND,ND
2007-05,7.92,7.78,12.53,13.46,14.47,5.18,62.81,96.74,27779.55,,,,7.84,11.78,5.45,2510016.06,950626.04,1559390.02,2467649.57,835925.3,738287.44,97637.86,543297.01,234551.92,111791.65,77775.97,48856.72,615451,909557.12,351414.07,308908.99,42505.08,67389.97,27495,28802.75,434455.33,1558092.45,484511.24,429378.46,55132.78,475907.03,207056.92,111791.65,77775.97,20053.97,180995.67,ND,ND,16286.29,9239.53,7046.76,17867.74,9676.69,7545.14,2131.55,5308.41,1216.6,-127.71,-13,413.53,1393.22,10923.71,4986.65,4262.07,724.58,822.95,497,478.94,4138.18,6944.02,4690.04,3283.07,1406.97,4485.46,719.6,-127.71,-13,-65.41,-2744.95,ND,ND
2007-06,ND,ND,ND,ND,ND,5.19,61.37,95.25,27524.13,,,,4.35,4.16,4.47,2519121.04,953925.09,1565195.95,2476965.71,835020.99,737855.99,97165,547020.44,232847.39,111853.86,77762.96,49083.07,623376.98,916374.03,353464.99,311005.99,42459,67935.18,27724,29138.1,438111.76,1560591.68,481556,426850,54706,479085.26,205123.39,111853.86,77762.96,19944.97,185265.23,549270.83,785893.92,9104.97,3299.05,5805.93,9316.13,-904.32,-431.45,-472.86,3723.43,-1704.53,62.21,-13,226.35,7925.98,6816.91,2050.92,2097,-46.08,545.21,229,335.35,3656.43,2499.23,-2955.24,-2528.46,-426.78,3178.22,-1933.53,62.21,-13,-109,4269.56,1427.43,1653.33
2007-07,ND,ND,ND,ND,ND,5.06,60.45,95.06,27582.72,,,,5.72,5.53,5.83,2533667.67,958322.31,1575345.36,2498561.82,831816.09,746721.9,85094.19,557146.38,235095.26,111373.32,79086.68,49492.91,634551.2,925021.87,349396.02,311001.06,38394.95,69091.7,28390,29576.47,448567.69,1573539.95,482420.07,435720.84,46699.23,488054.69,206705.26,111373.32,79086.68,19916.44,185983.51,ND,ND,11999.64,4397.23,7602.41,19049.12,-3204.9,8865.91,-12070.81,10125.94,2247.87,-480.55,1323.71,409.83,8627.21,8647.85,-4068.97,-4.92,-4064.04,1156.51,666,438.37,10455.93,10401.27,864.07,8870.84,-8006.77,8969.43,1581.87,-480.55,1323.71,-28.54,-1828.72,ND,ND
2007-08,7.82,7.77,12.51,13.59,15.24,4.65,62.59,95.33,28638.95,,,,9.05,12.4,7.01,2552767.07,968225.62,1584541.45,2539614.06,851979.24,764213.99,87765.24,565729.74,236939.72,113596.25,80410.38,50235.7,640723.04,940889.36,361166.55,320751.5,40415.06,70021.31,28780,30141.12,450780.38,1598724.7,490812.69,443462.5,47350.19,495708.43,208159.72,113596.25,80410.38,20094.58,189942.66,ND,ND,19099.4,9903.31,9196.09,41052.24,20163.15,17492.09,2671.06,8583.35,1844.46,2222.94,1323.71,742.79,6171.84,15867.49,11770.54,9750.43,2020.1,929.61,390,564.65,2212.69,25184.75,8392.62,7741.66,650.95,7653.74,1454.46,2222.94,1323.71,178.14,3959.15,ND,ND
2007-09,ND,ND,ND,ND,ND,4.83,63.35,95.78,28825.78,,,,6.69,9.02,5.27,2566995.36,975499.77,1591495.59,2555552.45,858548.04,771518.04,87030,566811.66,236919.62,115000,81734.08,50145.88,646393.16,946115.02,362056.02,322419.02,39637,70751.9,28971,30004.13,454331.98,1609437.43,496492.02,449099.02,47393,496059.77,207948.62,115000,81734.08,20141.76,192061.18,577380.56,808948.16,14228.28,7274.15,6954.13,15938.39,6568.8,7304.05,-735.25,1081.93,-20.1,1403.75,1323.7,-89.82,5670.12,5225.66,889.46,1667.52,-778.06,730.59,191,-137,3551.6,10712.73,5679.34,5636.52,42.81,351.34,-211.1,1403.75,1323.7,47.18,2118.52,9369.91,7684.75
2007-10,ND,ND,ND,ND,ND,4.6,63.61,94.73,30132.61,,,,7.17,9.05,6.02,2582326.03,982852.85,1599473.18,2563148.97,854022.33,769284.65,84737.68,570210.73,236793.14,115392.82,82001.45,50147.31,654581.18,951303.32,358371.28,319583.23,38788.05,72438.68,29334,30099.3,461060.06,1611845.65,495651.06,449701.43,45949.63,497772.05,207459.14,115392.82,82001.45,20048.01,193521.13,ND,ND,15330.68,7353.08,7977.6,7596.52,-4525.71,-2233.39,-2292.32,3399.07,-126.47,392.82,267.37,1.42,8188.02,5188.3,-3684.74,-2835.79,-848.95,1686.78,363,95.18,6728.08,2408.22,-840.97,602.4,-1443.37,1712.28,-489.47,392.82,267.37,-93.75,1459.95,ND,ND
2007-11,7.59,7.6,12.16,12.75,14.38,4.72,62.66,94.61,29326.85,,,,7.12,14.3,2.71,2597649.3,994565.28,1603084.02,2582567.97,871794.79,786237.07,85557.72,571232.99,236570.88,115652.8,82268.82,50653.71,654393.98,971370.34,375634.42,336203.2,39431.22,74449.83,29919,30688.07,460679.02,1611197.63,496160.37,450033.88,46126.49,496783.16,206651.88,115652.8,82268.82,19965.64,193714.96,ND,ND,15323.27,11712.43,3610.83,19419,17772.46,16952.42,820.04,1022.26,-222.26,259.98,267.37,506.4,-187.2,20067.02,17263.14,16619.97,643.18,2011.15,585,588.77,-381.03,-648.02,509.31,332.45,176.86,-988.89,-807.26,259.98,267.37,-82.36,193.83,ND,ND
2007-12,ND,ND,ND,ND,ND,4.33,62.53,94.83,29075.62,,,,5.46,8.52,3.57,2609476.53,1001625.3,1607851.24,2609476.53,894882.99,804095.99,90787,577893.92,236570.35,115657.31,82536.19,49423,652512.78,1001625.3,398196,353446,44750,77300.81,31071,29553,465504.48,1607851.24,496686.99,450649.99,46037,500593.1,205499.35,115657.31,82536.19,19870,187008.3,589489.28,801159.51,11827.23,7060.01,4767.22,26908.56,23088.2,17858.91,5229.29,6660.92,-0.53,4.51,267.37,-1230.71,-1881.19,30254.95,22561.58,17242.8,5318.78,2850.98,1152,-1135.07,4825.46,-3346.39,526.62,616.11,-89.49,3809.94,-1152.53,4.51,267.37,-95.64,-6706.65,4036.24,-2596.22
2008-01,ND,ND,ND,ND,ND,4.97,62.26,94.43,28230.63,,,,4.58,7.68,2.64,2619427.65,1008034.46,1611393.19,2620465.1,898834.81,808931.26,89903.55,581386.03,233853.92,120089.73,83749.81,47404.61,655146.19,988326.67,381680.34,339032.11,42648.23,76662.71,30737,27324.48,471922.14,1632138.43,517154.47,469899.15,47255.32,504723.32,203116.92,120089.73,83749.81,20080.14,183224.05,ND,ND,9951.11,6409.16,3541.95,10988.57,3951.83,4835.28,-883.45,3492.11,-2716.43,4432.42,1213.61,-2018.39,2633.41,-13298.63,-16515.66,-14413.89,-2101.77,-638.1,-334,-2228.52,6417.66,24287.19,20467.48,19249.17,1218.32,4130.22,-2382.43,4432.42,1213.61,210.14,-3784.25,ND,ND
2008-02,7.27,7.18,11.43,12.47,13.77,5.37,63.22,94.82,28118.36,,,,6.9,8.23,6.08,2634496.42,1014944.46,1619551.97,2606906.84,889133.65,801065.9,88067.75,578645.2,231965.69,120787.97,84963.41,46565.4,654845.52,979274.49,374476.68,331636.68,42839.99,75663.57,30321,26740.43,472072.81,1627632.35,514656.98,469429.21,45227.76,502981.64,201644.69,120787.97,84963.41,19824.97,182772.71,ND,ND,15068.78,6910,8158.78,-13558.26,-9701.16,-7865.36,-1835.8,-2740.83,-1888.24,698.24,1213.61,-839.21,-300.67,-9052.18,-7203.67,-7395.43,191.76,-999.14,-416,-584.04,150.67,-4506.08,-2497.49,-469.94,-2027.55,-1741.68,-1472.24,698.24,1213.61,-255.17,-451.34,ND,ND
2008-03,ND,ND,ND,ND,ND,4.19,62.31,93.71,28173.29,62.01,6.64,25041.08,5.06,2.16,6.88,2645603.64,1016772,1628831.64,2602007.64,883830.99,796316.99,87514,581740.86,230147.34,121099.64,86177.02,46102.55,652909.23,972523.43,365235.98,322462.98,42773,74747.66,30270,26491.37,475778.42,1629484.21,518595.01,473854.01,44741,506993.2,199877.34,121099.64,86177.02,19611.18,177130.81,619315.89,797723.06,11107.21,1827.54,9279.67,-4899.2,-5302.66,-4748.91,-553.75,3095.66,-1818.35,311.68,1213.61,-462.85,-1936.29,-6751.06,-9240.7,-9173.71,-66.99,-915.9,-51,-249.06,3705.61,1851.86,3938.04,4424.8,-486.76,4011.56,-1767.35,311.68,1213.61,-213.79,-5641.89,9942.2,-1145.48
2008-04,ND,ND,ND,ND,ND,4.54,63.1,93.61,27396.91,ND,ND,ND,3.92,2.08,5.07,2654243.23,1018531.96,1635711.27,2611812.65,897694.61,809153.62,88540.98,583290.74,231141.93,121486.89,86210.79,46292.56,645695.13,978043.66,372547.9,329065.53,43482.37,75758.92,30486,26852.83,472398,1633768.99,525146.71,480088.1,45058.61,507531.82,200655.93,121486.89,86210.79,19439.73,173297.12,ND,ND,8639.59,1759.96,6879.63,9805.01,13863.62,12836.63,1026.98,1549.88,994.59,387.24,33.77,190.01,-7214.11,5520.23,7311.92,6602.55,709.37,1011.25,216,361.46,-3380.41,4284.79,6551.69,6234.08,317.61,538.63,778.59,387.24,33.77,-171.45,-3833.69,ND,ND
2008-05,6.84,6.93,11.14,11.88,13.51,5.82,64.02,92.45,24578.54,ND,ND,ND,2.69,1.3,3.55,2660193.15,1019636.96,1640556.19,2616455.89,897934.77,809999.36,87935.41,575380.3,231733.69,121902.12,86244.56,46739.06,656521.38,979170.09,371800.31,327901.05,43899.26,67335.22,30752,27468.51,481814.05,1637285.8,526134.47,482098.31,44036.15,508045.08,200981.69,121902.12,86244.56,19270.56,174707.33,ND,ND,5949.92,1104.99,4844.92,4643.24,240.17,845.74,-605.57,-7910.44,591.76,415.23,33.77,446.5,10826.25,1126.43,-747.59,-1164.48,416.89,-8423.69,266,615.67,9416.05,3516.81,987.76,2010.22,-1022.46,513.25,325.76,415.23,33.77,-169.17,1410.21,ND,ND
2008-06,ND,ND,ND,ND,ND,5.49,63.48,93.17,24504.77,61.63,5.74,23623.28,1,-0.37,1.85,2662409.52,1019322.07,1643087.46,2620452.79,902987.03,812984.03,90003,572903.54,231083.44,122354.69,86278.33,46696.77,658148.99,983250.07,374745.02,328882.02,45863,67235.61,31275,27598.64,482395.8,1637202.72,528242.01,484102.01,44140,505667.93,199808.44,122354.69,86278.33,19098.13,175753.19,626605.6,798137.75,2216.38,-314.89,2531.27,3996.89,5052.25,2984.67,2067.59,-2476.76,-650.25,452.57,33.77,-42.3,1627.61,4079.98,2944.72,980.97,1963.74,-99.61,523,130.13,581.75,-83.08,2107.54,2003.69,103.85,-2377.15,-1173.25,452.57,33.77,-172.43,1045.87,2429.9,138.23
2008-07,ND,ND,ND,ND,ND,3.28,67.16,95.06,27582.37,ND,ND,ND,1.31,-1.13,2.83,2665321.26,1018363.9,1646957.35,2629345.88,911520.76,820789.27,90731.49,575881.61,233549.21,122872.39,87307.2,46631.38,651583.33,986455.18,381141.56,334460.87,46680.69,66830.91,31621,27640.99,479220.72,1642890.7,530379.2,486328.4,44050.8,509050.7,201928.21,122872.39,87307.2,18990.39,172362.61,ND,ND,2911.73,-958.16,3869.9,8893.1,8533.73,7805.24,728.49,2978.07,2465.77,517.7,1028.87,-65.38,-6565.67,3205.11,6396.54,5578.85,817.69,-404.7,346,42.35,-3175.08,5687.99,2137.2,2226.39,-89.2,3382.77,2119.77,517.7,1028.87,-107.74,-3390.59,ND,ND
2008-08,6.92,6.94,11.48,11.94,13.64,5.11,64.64,88.28,26920.31,ND,ND,ND,-1.39,-1.1,-1.57,2662237.78,1017430.52,1644807.26,2646796.07,922815.47,831566.7,91248.76,579910.54,235530.26,127405.39,88336.07,46762.71,646035.64,990300.5,386677.74,338802.94,47874.79,66386.12,32028,27698.82,477509.82,1656495.57,536137.73,492763.76,43373.97,513524.42,203502.26,127405.39,88336.07,19063.88,168525.82,ND,ND,-3083.47,-933.38,-2150.1,17450.19,11294.7,10777.43,517.27,4028.93,1981.05,4532.99,1028.87,131.33,-5547.69,3845.32,5536.18,4342.07,1194.1,-444.79,407,57.83,-1710.9,13604.87,5758.53,6435.36,-676.83,4473.72,1574.05,4532.99,1028.87,73.49,-3836.79,ND,ND
2008-09,ND,ND,ND,ND,ND,6.24,64.27,84.9,25426.68,62.39,5.56,24759.34,-2.19,-5.74,0.02,2657389.13,1012560.94,1644828.19,2643813.3,923362,844087,79275,580635.18,236093.77,131000,89364.93,46336.32,637021.1,983028.26,392410.01,356334,36076,65837.37,32172,27318.08,465290.8,1660785.04,530952,487753,43199,514797.81,203921.77,131000,89364.93,19018.24,171730.3,660584.21,801676.41,-4848.65,-4869.59,20.93,-2982.77,546.54,12520.3,-11973.76,724.64,563.51,3594.61,1028.86,-426.39,-9014.54,-7272.24,5732.27,17531.06,-11798.79,-548.75,144,-380.74,-12219.02,4289.46,-5185.73,-5010.76,-174.97,1273.38,419.51,3594.61,1028.86,-45.65,3204.48,11326.2,1179.55
2008-10,ND,ND,ND,ND,ND,6.41,63.93,86.07,25390.8,ND,ND,ND,1.51,4.62,-0.41,2660729.5,1016461.34,1644268.17,2638964.15,938094.61,856632.64,81461.97,572806,236612.32,132721.05,89217.19,46043.11,623469.87,985121.52,406736.85,369573.24,37163.61,63850.89,32136,27203.55,455194.22,1653842.63,531357.76,487059.4,44298.36,508955.1,204476.32,132721.05,89217.19,18839.56,168275.66,ND,ND,3340.38,3900.4,-560.02,-4849.15,14732.61,12545.64,2186.97,-7829.18,518.55,1721.05,-147.74,-293.21,-13551.23,2093.25,14326.84,13239.23,1087.61,-1986.48,-36,-114.53,-10096.58,-6942.4,405.76,-693.6,1099.36,-5842.7,554.55,1721.05,-147.74,-178.68,-3454.64,ND,ND
2008-11,7.06,7.12,11.44,12.03,13.36,6.43,63.2,87.62,25041.16,ND,ND,ND,-4.17,-7.06,-2.39,2651481.39,1010482.06,1640999.33,2634991.26,948444.18,865223.9,83220.28,567135.73,236903.94,133733.14,89069.44,46161.02,613543.81,987212.51,415655.4,377897.21,37758.19,62661.06,32456,27488.77,448951.27,1647778.75,532788.78,487326.69,45462.09,504474.66,204447.94,133733.14,89069.44,18672.24,164592.54,ND,ND,-9248.11,-5979.28,-3268.83,-3972.89,10349.58,8591.26,1758.31,-5670.27,291.62,1012.09,-147.75,117.9,-9926.06,2090.99,8918.55,8323.98,594.58,-1189.83,320,285.22,-6242.95,-6063.88,1431.02,267.29,1163.73,-4480.44,-28.38,1012.09,-147.75,-167.32,-3683.11,ND,ND
2008-12,ND,ND,ND,ND,ND,8.42,59.78,85.09,22769.42,59.52,5.62,24843.26,-3.48,-7.7,-0.88,2643788.96,1003997.04,1639791.92,2643788.96,964965.04,878642.04,86323,561380.83,236199.75,135152.44,88921.69,46942,610227.22,1003997.04,430118.01,390566.01,39552,62027.96,33425,28441,449985.07,1639791.92,534847.02,488076.02,46771,499352.87,202774.75,135152.44,88921.69,18501,160242.16,675952.58,777275.61,-7692.43,-6485.01,-1207.42,8797.7,16520.85,13418.14,3102.72,-5754.9,-704.19,1419.3,-147.75,780.98,-3316.59,16784.54,14462.61,12668.8,1793.81,-633.1,969,952.23,1033.8,-7986.83,2058.24,749.33,1308.91,-5121.79,-1673.19,1419.3,-147.75,-171.24,-4350.39,5122.79,-8133.6
2009-01,ND,ND,ND,ND,ND,8.23,59.33,86.48,22921.89,ND,ND,ND,1.47,3.85,0.02,2647028.86,1007215.24,1639813.61,2648611.82,983594.98,898367.02,85227.96,543835.47,238089.81,143147.15,89406.61,44927.39,605610.42,986567.69,428817.42,390825.36,37992.06,50073.89,33102,26316.42,448257.96,1662044.13,554777.55,507541.66,47235.89,493761.58,204987.81,143147.15,89406.61,18610.97,157352.46,ND,ND,3239.9,3218.2,21.7,4822.86,18629.94,19724.98,-1095.04,-17545.36,1890.06,7994.72,484.92,-2014.62,-4616.8,-17429.35,-1300.59,259.35,-1559.94,-11954.07,-323,-2124.58,-1727.1,22252.21,19930.53,19465.64,464.89,-5591.29,2213.06,7994.72,484.92,109.97,-2889.69,ND,ND
2009-02,6.92,6.96,11.05,12.97,13.54,3.17,59.03,86.39,26267.63,ND,ND,ND,-3.85,-9.94,-0.11,2638532.74,998876.18,1639656.56,2609964.64,966130.41,884732.91,81397.49,535964.87,236621.66,145144.06,89891.53,44103.08,592109.02,961519.87,420573.34,384565.23,36008.11,44605.63,32268,25758.18,438314.73,1648444.77,545557.07,500167.68,45389.38,491359.25,204353.66,145144.06,89891.53,18344.91,153794.29,ND,ND,-8496.11,-8339.07,-157.05,-38647.19,-17464.57,-13634.11,-3830.46,-7870.6,-1468.14,1996.91,484.92,-824.3,-13501.4,-25047.83,-8244.08,-6260.13,-1983.95,-5468.26,-834,-558.24,-9943.24,-13599.36,-9220.48,-7373.98,-1846.51,-2402.33,-634.14,1996.91,484.92,-266.06,-3558.17,ND,ND
2009-03,ND,ND,ND,ND,ND,2.72,59.54,87.7,27364.67,59.46,5.71,25088.65,-7.14,-17.26,-0.98,2622827.85,984512.63,1638315.23,2578141.64,930799.01,850750.01,80049,535572.04,234848.96,146887.65,90376.44,43688.5,595969.04,940323.17,391528,355649,35879,45190.73,32159,25590.61,445854.82,1637818.47,539271,495101.01,44170,490381.31,202689.96,146887.65,90376.44,18097.88,150114.22,707226.81,755684.67,-15704.89,-14363.55,-1341.34,-31822.99,-35331.4,-33982.9,-1348.5,-392.83,-1772.7,1743.59,484.91,-414.59,3860.02,-21196.7,-29045.34,-28916.23,-129.11,585.11,-109,-167.56,7540.1,-10626.3,-6286.06,-5066.68,-1219.39,-977.94,-1663.7,1743.59,484.91,-247.02,-3680.07,10424.74,-7196.98
2009-04,ND,ND,ND,ND,ND,3,60.77,89.69,28382.59,ND,ND,ND,-3.14,-4.69,-2.2,2615973.01,980666.14,1635306.87,2570785.06,933403.79,853286.09,80117.7,531599.05,234810.53,149439.07,89425.16,43874.02,588233.43,938254.93,394491.29,358387.54,36103.75,44535.38,32584,25956.32,440687.93,1632530.13,538912.5,494898.54,44013.95,487063.67,202226.53,149439.07,89425.16,17917.7,147545.5,ND,ND,-6854.85,-3846.49,-3008.36,-7356.58,2604.78,2536.08,68.71,-3972.98,-38.43,2551.42,-951.28,185.52,-7735.61,-2068.24,2963.29,2738.54,224.75,-655.35,425,365.71,-5166.89,-5288.34,-358.51,-202.46,-156.05,-3317.63,-463.43,2551.42,-951.28,-180.19,-2568.72,ND,ND
2009-05,6.79,6.93,11.25,13.32,14.43,3.47,62.95,93.39,29132.81,ND,ND,ND,-5.4,-17.02,1.57,2610010.78,966760.34,1643250.44,2565855.44,932343.14,854133.05,78210.09,528685.91,235588.95,152136.77,88473.88,43665.6,584961.18,927705.26,387220.91,351981.17,35239.74,44090.46,33031,25944.66,437418.24,1638150.17,545122.23,502151.87,42970.35,484595.45,202557.95,152136.77,88473.88,17720.94,147542.94,ND,ND,-11762.23,-13905.8,2143.58,-10729.62,-6860.65,-4953.04,-1907.61,-2913.14,778.43,2697.69,-951.28,-208.42,-3272.25,-10549.66,-7270.38,-6406.37,-864.01,-444.93,447,-11.66,-3269.7,-179.96,409.73,1453.33,-1043.6,-2468.22,331.43,2697.69,-951.28,-196.76,-2.56,ND,ND
2009-06,ND,ND,ND,ND,ND,3.88,62.66,91.43,28214.51,60.29,4.71,25657.32,-8.52,-4.48,-10.9,2591475.41,963147.09,1628328.32,2548872.65,913678.99,837781.99,75897,524510.71,234591.4,154259.57,87522.6,43405,590904.38,927382.76,377564.99,343696.99,33868,43533.47,33477,25873.63,446933.67,1621489.89,536114,494085,42029,480977.23,201114.4,154259.57,87522.6,17531.37,143970.72,712319.16,742020.88,-18535.37,-3613.25,-14922.13,-16982.79,-18664.15,-16351.06,-2313.09,-4175.2,-997.55,2122.8,-951.29,-260.6,5943.2,-322.51,-9655.93,-8284.19,-1371.74,-556.98,446,-71.03,9515.43,-16660.28,-9008.23,-8066.87,-941.35,-3618.22,-1443.55,2122.8,-951.29,-189.57,-3572.23,1697.45,-4554.6
2009-07,ND,ND,ND,ND,ND,3.43,62.73,92.09,28865.73,ND,ND,ND,-0.29,-3.65,1.7,2590854.98,960217.34,1630637.63,2550694.22,913092.44,836339.19,76753.26,521193.68,237305.59,160720.74,87277.05,43147.87,587956.85,927126.22,381074.26,345916.28,35157.98,42829.62,33559,25783.36,443879.97,1623568,532018.18,490422.9,41595.27,478364.06,203746.59,160720.74,87277.05,17364.51,144076.87,ND,ND,-620.43,-2929.75,2309.32,1821.57,-586.54,-1442.8,856.26,-3317.03,2714.19,6461.17,-245.55,-257.14,-2947.54,-256.54,3509.28,2219.29,1289.98,-703.85,82,-90.27,-3053.7,2078.11,-4095.82,-3662.09,-433.73,-2613.17,2632.19,6461.17,-245.55,-166.87,106.16,ND,ND
